isoTime,mean,median,count
2018-01-01,0.04720313555743169,0.0426,9472
2018-01-02,0.04946536918138007,0.0473,19936
2018-01-03,,,0
2018-01-04,0.12983078967675296,0.1204,11663
2018-01-05,0.15678698252069978,0.1366,15218
2018-01-06,0.18280079632685403,0.1754,13939
2018-01-07,0.16999543758967084,0.1532,3485
2018-01-08,0.16426026900696486,0.1609,10483
2018-01-09,,,0
2018-01-10,0.044222740262490415,0.0414,18896
2018-01-11,0.08826470737340439,0.0893,35506
2018-01-12,0.11119248535183662,0.1074,35158
2018-01-13,0.10434592132626319,0.105,34141
2018-01-14,0.15946342752591477,0.1579,34433
2018-01-15,0.06893876338736703,0.0686,34174
2018-01-16,0.0489726116551232,0.0486,33496
2018-01-17,0.04635421418724139,0.0464,31916
2018-01-18,0.03852614043918875,0.0394,31786
2018-01-19,0.05166136349906468,0.0517,33106
2018-01-20,0.05848505687693732,0.0575,32878
2018-01-21,0.15198039378813086,0.1416,3606
2018-01-22,0.14486986249286996,0.1426,15781
2018-01-23,,,0
2018-01-24,0.24519095346904812,0.2337,9628
2018-01-25,0.15182236341657793,0.1448,33917
2018-01-26,0.32257030009365745,0.3215,24559
2018-01-27,,,0
2018-01-28,,,0
2018-01-29,0.13997479146768044,0.1324,31410
2018-01-30,0.06350515946921269,0.0641,34364
2018-01-31,0.08020580198075257,0.0784,35643
2018-02-01,0.13995986726417023,0.1395,35258
2018-02-02,,,0
2018-02-03,0.17514652737917483,0.16645,17422
2018-02-04,0.12019351475882081,0.1081,34725
2018-02-05,0.23414843304843327,0.2369,22464
2018-02-06,,,0
2018-02-07,0.06577242524917103,0.0664,31003
2018-02-08,0.10651997978216836,0.10045000000000001,30666
2018-02-09,0.1066489800609117,0.1024,34806
2018-02-10,0.09569199677759734,0.094,35998
2018-02-11,0.09588983685328323,0.0909,35796
2018-02-12,0.06976423976104251,0.0701,34818
2018-02-13,0.10815201283976379,0.1101,33957
2018-02-14,0.3306306855046528,0.3327,32983
2018-02-15,0.12186435419707357,0.1211,34941
2018-02-16,0.13478885511651467,0.1265,987
2018-02-17,0.08340483488345916,0.077,26557
2018-02-18,0.14756899578651503,0.1403,19936
2018-02-19,,,0
2018-02-20,,,0
2018-02-21,0.0863945510602153,0.0707,15893
2018-02-22,,,0
2018-02-23,,,0
2018-02-24,,,0
2018-02-25,,,0
2018-02-26,,,0
2018-02-27,0.27309124767225257,0.2735,15036
2018-02-28,0.30826005230372083,0.3102,34032
2018-03-01,0.29651821349192403,0.294,33294
2018-03-02,0.2588438608776847,0.2527,34272
2018-03-03,0.3119092869083893,0.2993,34694
2018-03-04,0.305434180439364,0.2985,34549
2018-03-05,0.33020469305523004,0.324,21095
2018-03-06,0.12676384754172396,0.1258,35472
2018-03-07,0.11804518627163382,0.1177,34090
2018-03-08,0.11844925616122913,0.115,35626
2018-03-09,0.104874569805885,0.0965,35391
2018-03-10,0.11127097620813982,0.1104,35054
2018-03-11,0.18048815905743926,0.1604,33950
2018-03-12,0.513807788911155,0.5099,7485
2018-03-13,,,0
2018-03-14,,,0
2018-03-15,0.4529537327411719,0.4693,33099
2018-03-16,0.35634591586645165,0.3548,24889
2018-03-17,0.252959812560075,0.2525,24968
2018-03-18,0.23215872917548314,0.2316,30673
2018-03-19,0.24894979882574045,0.2278,33553
2018-03-20,,,0
2018-03-21,,,0
2018-03-22,0.3106894149539794,0.3126,31724
2018-03-23,0.42437860302990554,0.4289,22377
2018-03-24,0.5238442965779463,0.5218,2630
2018-03-25,,,0
2018-03-26,,,0
2018-03-27,,,0
2018-03-28,,,0
2018-03-29,0.04776504330582064,0.0448,34291
2018-03-30,0.057532344755072254,0.0525,32336
2018-03-31,0.17293317852388831,0.1539,33805
2018-04-01,0.2974217229119298,0.2931,34314
2018-04-02,0.4090354911624149,0.4266,26987
2018-04-03,,,0
2018-04-04,,,0
2018-04-05,,,0
2018-04-06,0.3239497935640531,0.311,16470
2018-04-07,0.4717916666666669,0.46875,288
2018-04-08,0.39297009544008527,0.3812,943
2018-04-09,,,0
2018-04-10,0.24397757625721347,0.2423,3639
2018-04-11,0.07098911766948869,0.0649,26226
2018-04-12,0.18233345106108365,0.1799,32561
2018-04-13,0.18231739600057786,0.1811,34255
2018-04-14,0.20956860990740303,0.1829,32077
2018-04-15,0.3191615517838592,0.3176,2887
2018-04-16,0.3531140913595831,0.355,11099
2018-04-17,0.3190338812838304,0.3165,34553
2018-04-18,0.2126185533223103,0.2207,34479
2018-04-19,0.3200517234405213,0.308,34611
2018-04-20,0.5191681721733858,0.5056,3299
2018-04-21,0.12874852853745974,0.1022,33640
2018-04-22,0.08740505077031026,0.0856,34272
2018-04-23,0.1357877393388866,0.1359,33791
2018-04-24,0.11599304139703881,0.1126,33843
2018-04-25,0.06879437849363337,0.0659,34706
2018-04-26,0.059533666602575745,0.0579,26005
2018-04-27,0.0646982393135242,0.0639,31465
2018-04-28,0.32052887272218306,0.3196,28591
2018-04-29,0.1344891595112284,0.12,12112
2018-04-30,,,0
2018-05-01,,,0
2018-05-02,,,0
2018-05-03,,,0
2018-05-04,,,0
2018-05-05,,,0
2018-05-06,,,0
2018-05-07,,,0
2018-05-08,,,0
2018-05-09,,,0
2018-05-10,,,0
2018-05-11,,,0
2018-05-12,,,0
2018-05-13,,,0
2018-05-14,,,0
2018-05-15,,,0
2018-05-16,,,0
2018-05-17,,,0
2018-05-18,,,0
2018-05-19,,,0
2018-05-20,,,0
2018-05-21,,,0
2018-05-22,,,0
2018-05-23,,,0
2018-05-24,0.15121679244228736,0.1502,35778
2018-05-25,0.17961908424601727,0.1789,35883
2018-05-26,0.1748026305566238,0.1751,36038
2018-05-27,0.28608831201265317,0.2846,36037
2018-05-28,0.27309646017698785,0.2691,36047
2018-05-29,0.25632025983728385,0.2492,24092
2018-05-30,0.4692568295698567,0.47100000000000003,15367
2018-05-31,0.3054546218953856,0.3079,36035
2018-06-01,0.29702115075181573,0.3006,36046
2018-06-02,0.3334116850315039,0.3333,36029
2018-06-03,0.3449322047069272,0.3429,36032
2018-06-04,0.2822167022722874,0.2836,36043
2018-06-05,0.17898014496793765,0.1803,35870
2018-06-06,0.1316083839813529,0.131,36033
2018-06-07,0.07203527972227243,0.0719,35142
2018-06-08,0.07575724764233319,0.0704,5726
2018-06-09,0.17149930657290818,0.1873,10239
2018-06-10,0.22357658010098422,0.2257,36042
2018-06-11,0.15749929499278698,0.1679,36028
2018-06-12,0.11368631281040924,0.115,36041
2018-06-13,0.09184960658583392,0.0887,35713
2018-06-14,0.07854202991038062,0.078,36041
2018-06-15,0.06730582114813752,0.0644,36041
2018-06-16,0.11508398020462657,0.1197,35968
2018-06-17,0.3779873771311103,0.3915,36014
2018-06-18,0.4627169458384941,0.4451,15343
2018-06-19,,,0
2018-06-20,0.32801781795160456,0.3273,14216
2018-06-21,0.13597585440399756,0.1502,35990
2018-06-22,0.099294785412495,0.0996,35976
2018-06-23,0.09173915214737785,0.0948,36044
2018-06-24,0.0754479701417992,0.0766,36037
2018-06-25,0.062345999334146814,0.0624,36044
2018-06-26,0.04872753091947175,0.0489,35738
2018-06-27,0.0849732842699431,0.0774,27991
2018-06-28,0.1860156164190663,0.1752,14203
2018-06-29,0.22256550987572457,0.2202,36048
2018-06-30,0.13618255884966352,0.1338,36024
2018-07-01,0.20167577128043954,0.2003,34715
2018-07-02,0.33256971538832397,0.3467,31095
2018-07-03,0.23908676881426552,0.2432,34721
2018-07-04,0.1743507114479755,0.1729,35491
2018-07-05,0.15763125242771808,0.1624,36042
2018-07-06,0.1599944129712783,0.1601,35833
2018-07-07,0.09928197331678552,0.1026,6446
2018-07-08,0.11264787594402587,0.1105,36016
2018-07-09,0.15767598759726634,0.1558,33541
2018-07-10,0.0817074767651588,0.0774,36045
2018-07-11,0.24443861944053444,0.2245,29814
2018-07-12,0.1980076432726738,0.1849,32316
2018-07-13,0.20086516031727977,0.1993,35804
2018-07-14,0.3002149987514842,0.2994,36043
2018-07-15,,,0
2018-07-16,,,0
2018-07-17,0.19190173716012068,0.1861,2648
2018-07-18,0.18747716823719923,0.188,16661
2018-07-19,0.153752022244693,0.1526,9890
2018-07-20,0.1756263129506589,0.1735,35226
2018-07-21,0.15440440909724135,0.1549,35835
2018-07-22,0.16513519814996522,0.1682,31567
2018-07-23,0.22056129611556277,0.2136,25615
2018-07-24,0.16414670118343577,0.1646,27040
2018-07-25,,,0
2018-07-26,,,0
2018-07-27,,,0
2018-07-28,0.25813817561160435,0.2689,31638
2018-07-29,0.2528750331244433,0.2519,27925
2018-07-30,0.3366567012143601,0.3369,22481
2018-07-31,0.31735651595279096,0.3143,28553
2018-08-01,0.410423019301055,0.4097,33107
2018-08-02,0.4060380783266044,0.4064,30692
2018-08-03,0.38571561742254085,0.3881,33405
2018-08-04,0.37388901123395146,0.3632,22432
2018-08-05,0.3131208503259291,0.3135,31141
2018-08-06,0.09807418283697857,0.0626,28911
2018-08-07,0.10425389719570463,0.1031,33306
2018-08-08,0.12205934727630535,0.1211,24911
2018-08-09,0.19533434965942137,0.1979,18498
2018-08-10,0.18647013675690471,0.1849,17915
2018-08-11,0.1287976337305095,0.1305,35837
2018-08-12,0.1432298959374456,0.1447,34018
2018-08-13,0.15803867080457873,0.1642,30289
2018-08-14,0.206850249714009,0.2131,35841
2018-08-15,0.30697162989488463,0.2837,34628
2018-08-16,0.41521472912992624,0.4063,32894
2018-08-17,0.25895795579023984,0.2552,35603
2018-08-18,0.21131207857263903,0.2026,35534
2018-08-19,0.23720126211560572,0.2344,28682
2018-08-20,0.18051856293199328,0.1831,31105
2018-08-21,0.1329163715950593,0.1307,35867
2018-08-22,0.11804200563345743,0.1167,33017
2018-08-23,,,0
2018-08-24,,,0
2018-08-25,,,0
2018-08-26,,,0
2018-08-27,0.47368882202771523,0.4723,5484
2018-08-28,0.4942720039148432,0.4924,20435
2018-08-29,0.41483285535042497,0.4181,22316
2018-08-30,0.265446399250026,0.2758,35201
2018-08-31,0.05974246196789853,0.0652,35825
2018-09-01,0.06772976912378341,0.0686,35950
2018-09-02,0.08567190795222202,0.0859,34330
2018-09-03,0.13281593772284286,0.1332,25242
2018-09-04,0.3015320031488469,0.3029,16514
2018-09-05,0.1814483372457022,0.1827,35784
2018-09-06,0.1314021352615877,0.1315,35265
2018-09-07,0.2310802300978585,0.2263,7562
2018-09-08,0.10152826887139793,0.1013,17659
2018-09-09,0.19701914715414945,0.2016,27461
2018-09-10,0.08382222069628537,0.0837,29126
2018-09-11,0.08708933736778805,0.0868,36023
2018-09-12,0.1316510722250824,0.14,17487
2018-09-13,0.2772009707481245,0.27265,7726
2018-09-14,0.19328819630285057,0.1786,24289
2018-09-15,0.16871372024306466,0.1678,35874
2018-09-16,0.21089254012927056,0.2094,32333
2018-09-17,0.10305166236844325,0.1028,28694
2018-09-18,0.1005986032958247,0.0995,29856
2018-09-19,0.16748180804505053,0.1642,35873
2018-09-20,0.36688243243243235,0.35600000000000004,148
2018-09-21,0.25471931757887945,0.253,24501
2018-09-22,0.1350286330855111,0.1288,35913
2018-09-23,0.27670799449948175,0.2742,31997
2018-09-24,0.11839433409074457,0.1132,27286
2018-09-25,0.13842565963244363,0.126,35967
2018-09-26,0.17136361484766224,0.1499,33379
2018-09-27,0.3788313407664163,0.3774,21346
2018-09-28,0.2810755356342435,0.2881,33465
2018-09-29,0.324630296450573,0.3099,22567
2018-09-30,0.13060029319371474,0.1268,33425
2018-10-01,0.09099522043386557,0.0911,28580
2018-10-02,0.08977122868260874,0.0899,34948
2018-10-03,0.07978243513535925,0.079,35497
2018-10-04,0.103027858836654,0.1029,35845
2018-10-05,0.13237656049533997,0.1397,35854
2018-10-06,0.1958732832147857,0.1943,29663
2018-10-07,0.3291249920592859,0.3126,18890
2018-10-08,,,0
2018-10-09,0.273335429864253,0.26065,4420
2018-10-10,0.2982351838962081,0.2968,35917
2018-10-11,0.2003105528663847,0.2034,34294
2018-10-12,0.1845576065701998,0.1492,35798
2018-10-13,,,0
2018-10-14,0.18867528711775358,0.1893,14454
2018-10-15,0.149806635807364,0.1502,31541
2018-10-16,0.2006289385661856,0.2012,35876
2018-10-17,0.2120051096325065,0.2167,35619
2018-10-18,0.2556958173268039,0.2565,30196
2018-10-19,,,0
2018-10-20,0.3330932780847147,0.3255,2172
2018-10-21,0.13529620116887195,0.1314,13004
2018-10-22,0.093064104418499,0.0911,29037
2018-10-23,0.09648957541283294,0.0952,34457
2018-10-24,0.11145353000143231,0.0998,6983
2018-10-25,0.14391721030660917,0.1438,34735
2018-10-26,0.11187865592890824,0.111,36010
2018-10-27,0.11400882322518216,0.1128,29003
2018-10-28,0.12436121126190025,0.1229,19748
2018-10-29,0.2645339848362429,0.2484,32182
2018-10-30,,,0
2018-10-31,,,0
2018-11-01,0.17735849414917884,0.17800000000000002,35807
2018-11-02,0.1088723084654839,0.1108,35816
2018-11-03,0.18205776756246986,0.1369,25452
2018-11-04,0.2227328399342165,0.2134,22497
2018-11-05,0.15068437460128306,0.1585,23513
2018-11-06,0.07788230506403074,0.0763,35999
2018-11-07,0.14226162645743243,0.15,27274
2018-11-08,0.08172909157160319,0.0752,35677
2018-11-09,0.18774940295552284,0.1846,30316
2018-11-10,0.147233043696218,0.1537,35907
2018-11-11,0.10352412377290346,0.0549,26791
2018-11-12,0.040093277791909944,0.0389,31448
2018-11-13,0.06079037512615851,0.0579,35668
2018-11-14,0.07801049797368846,0.076,36026
2018-11-15,0.08475864770668104,0.0853,35865
2018-11-16,0.16611418508825393,0.1445,35918
2018-11-17,0.31863552288435404,0.3202,30676
2018-11-18,0.2876306471306477,0.2853,11466
2018-11-19,0.34257554568199644,0.3408,23182
2018-11-20,0.06860257661143368,0.0673,35667
2018-11-21,0.06570618129192521,0.0671,35931
2018-11-22,0.04421635443462751,0.0427,35764
2018-11-23,0.06479948233241302,0.0622,34385
2018-11-24,0.2922337170346184,0.2765,34923
2018-11-25,0.09003332607072022,0.0898,32128
2018-11-26,0.07690701770368538,0.0769,32931
2018-11-27,0.09190931633899276,0.0935,36012
2018-11-28,0.0843165410334368,0.0856,32900
2018-11-29,0.07914959633488809,0.0749,35797
2018-11-30,0.1574878671932861,0.1523,24306
2018-12-01,0.10662046897146497,0.1058,32454
2018-12-02,0.07500178764897174,0.0734,31382
2018-12-03,0.0780709364548488,0.0817,26910
2018-12-04,0.04050580679170137,0.0397,36044
2018-12-05,0.043812122981122734,0.0442,35973
2018-12-06,0.07693179110294447,0.0748,35922
2018-12-07,0.11756956850023909,0.1155,35759
2018-12-08,0.10558924903182203,0.1109,35634
2018-12-09,0.039823854935065635,0.039,35653
2018-12-10,0.0401320649909732,0.0403,36005
2018-12-11,0.04758389407061971,0.0463,36024
2018-12-12,0.03929449015901053,0.0387,35972
2018-12-13,0.05912899367229257,0.0579,36032
2018-12-14,0.0455619647914703,0.0451,36014
2018-12-15,0.06584130724892766,0.0627,35219
2018-12-16,0.104107506860058,0.1052,35714
2018-12-17,0.0702203052587788,0.0706,36035
2018-12-18,0.08356598155760415,0.0834,36004
2018-12-19,0.057675241148590226,0.0547,35870
2018-12-20,0.05576658354813167,0.0556,35692
2018-12-21,0.06333638004275711,0.0614,36017
2018-12-22,0.1051814036668803,0.1047,35507
2018-12-23,0.08240804127726165,0.0817,35952
2018-12-24,0.11755653231896723,0.1242,35753
2018-12-25,0.24665802039870494,0.2501,12942
2018-12-26,0.16297491472054462,0.1541,7622
2018-12-27,0.22471699196326037,0.2082,871
2018-12-28,0.17444901458518494,0.1686,19129
2018-12-29,0.283093778145127,0.2819,35086
2018-12-30,0.2829915924911577,0.2748,35052
2018-12-31,0.15972732561408431,0.1454,35582
